longitude,latitude
-78.86383238343163,43.89678953623573
-78.86383188290574,43.896788577273654
-78.86383150976695,43.896787644426645
-78.86383147473927,43.89678755914607
-78.86383140311766,43.8967873892457
-78.86383136652373,43.8967873046259
-78.86383071319038,43.89678583129257
-78.86383066790765,43.896785732108036
-78.86383057519011,43.89678553474973
-78.8638305277553,43.89678543657596
-78.86382929891973,43.89678296254017
-78.86382879166447,43.89678174432875
-78.8638287670987,43.896781686363305
-78.86382871723947,43.89678157074678
-78.86382869194603,43.8967815130957
-78.86382805527936,43.89678008642904
-78.86382805010118,43.89678007486498
-78.8638280397157,43.89678005175038
-78.8638280345084,43.89678004019985
-78.86382684024439,43.89677740008433
-78.86382637104374,43.89677623350035
-78.8638262743279,43.89677600904205
-78.86382607004313,43.89677556511979
-78.8638259624742,43.89677534565582
-78.86382532742114,43.89677412635394
-78.86382406458254,43.896771375829914
-78.86382394955889,43.89677114162024
-78.86382370744982,43.896770679520266
-78.86382358036441,43.89677045162998
-78.86382296140133,43.89676940676413
-78.86382253045112,43.89676847155775
-78.86382251535038,43.89676843909388
-78.86382248491718,43.89676837427591
-78.86382246958473,43.89676834192181
-78.86382112958474,43.896765540255146
-78.86382111259427,43.89676550508511
-78.86382107833947,43.896765434879605
-78.86382106107514,43.89676539984411
-78.86382041043238,43.896764092362
-78.86381990265356,43.89676301263448
-78.86381867670372,43.89676023221229
-78.86381862791099,43.89676012499131
-78.86381852781305,43.896759911728466
-78.86381847650784,43.896759805686614
-78.86381769644004,43.89675824067558
-78.8638169878609,43.89675678668886
-78.86381578460559,43.89675409158624
-78.86381573034096,43.89675397414736
-78.86381561879153,43.8967537407129
-78.86381556150675,43.89675362471734
-78.86381516456164,43.896752846470264
-78.86381481990043,43.89675189839316
-78.86381479531859,43.89675183268424
-78.86381482799685,43.8967517928148
-78.86381660231348,43.896750391203796
-78.86381720501512,43.896749998949616
-78.86381766009497,43.896749791474946
-78.86382084467036,43.896748936767835
-78.86382289823236,43.89674847842359
-78.86382515142249,43.896747986878445
-78.86382515791878,43.89674798545672
-78.8638251709083,43.896747982604886
-78.86382517740152,43.89674798117478
-78.86382962731017,43.89674699799778
-78.86383184548828,43.896746526184415
-78.86383187609786,43.896746519573405
-78.86383193727386,43.896746506160056
-78.86383196784028,43.89674649935772
-78.86383412284027,43.89674601269105
-78.86383412817243,43.89674601148382
-78.86383413883591,43.89674600906341
-78.86383414416724,43.89674600785023
-78.86383846916725,43.89674502118356
-78.8638385135713,43.89674501084041
-78.8638386022836,43.89674498974956
-78.86383864659186,43.89674497900185
-78.8638408283632,43.896744439232265
-78.86384289299217,43.896743956147745
-78.86384678613814,43.89674320294318
-78.8638468808084,43.896743183676705
-78.86384706975879,43.896743143318254
-78.86384716403893,43.896743122226276
-78.86384938737226,43.896742602226276
-78.86384945997087,43.89674258467377
-78.86384960489778,43.896742548486266
-78.86384967722609,43.896742529851274
-78.86385167952307,43.89674199799114
-78.86385374067025,43.89674155770264
-78.86385384615478,43.896741533974364
-78.86385405658612,43.89674148424248
-78.86385416153293,43.89674145823888
-78.86385630749012,43.896740901821715
-78.86385839242315,43.896740426201234
-78.86385842215903,43.896740419322256
-78.86385848158947,43.89674040538263
-78.86385851128405,43.896740398321974
-78.86386309628405,43.896739293321986
-78.8638631168971,43.89673928830788
-78.86386315809987,43.89673927819271
-78.86386317868963,43.896739273091654
-78.86386539623673,43.89673871870487
-78.8638676252545,43.89673819184613
-78.86386765572794,43.89673818454242
-78.86386771662927,43.89673816974395
-78.86386774705716,43.896738162249186
-78.86387236039049,43.89673701058252
-78.86387238855907,43.89673700346354
-78.86387244485316,43.89673698906235
-78.86387247297866,43.89673698178013
-78.86387486464533,43.896736355113454
-78.8638749204762,43.89673634013919
-78.86387503196141,43.896736309546135
-78.86387508761575,43.89673629392734
-78.86387722143007,43.8967356817675
-78.86388147630254,43.89673455906693
-78.86388149707403,43.89673455353833
-78.86388153859285,43.89673454239195
-78.86388155934017,43.89673453677417
-78.86388363631886,43.89673396959302
-78.86388586468411,43.896733396354136
-78.86388592328584,43.896733380899796
-78.86388604029779,43.89673334928192
-78.863886098708,43.89673333311838
-78.86389047138834,43.896732094511925
-78.86389247547868,43.89673161024085
-78.86389250456942,43.89673160311904
-78.86389256270746,43.89673158870137
-78.86389259175476,43.89673158140551
-78.8638946950881,43.896731046405506
-78.8638947353005,43.896731035999125
-78.86389481563765,43.89673101485262
-78.8638948557624,43.896731004112496
-78.86389902811608,43.896729868711766
-78.86390101656514,43.896729372787824
