longitude,latitude
-78.86400229974845,43.89670050805401
-78.8640031697834,43.89670108407715
-78.86400318769984,43.89670109588385
-78.8640046343265,43.89670204474651
-78.86400719690974,43.89670391301371
-78.86400772702368,43.89670453740688
-78.86400850729619,43.89670565528384
-78.86401039675842,43.89670841406088
-78.86401135538652,43.89670990169779
-78.86401136696288,43.89670991957869
-78.86401234696288,43.89671142624536
-78.86401238334615,43.896711481381224
-78.86401438777919,43.89671447571854
-78.86401532858453,43.89671595024998
-78.86401612807394,43.89671735916152
-78.864017794099,43.89672040897118
-78.86401859319228,43.89672198318496
-78.8640187359564,43.89672224480592
-78.86401953032882,43.896723602645395
-78.86402098712827,43.896726725473826
-78.86402110656863,43.89672696460785
-78.86402190085812,43.89672845390066
-78.86402269396142,43.89673004491392
-78.86402428314261,43.896733241523705
-78.8640251035922,43.896734915505526
-78.86402513783926,43.89673498404663
-78.86402588072248,43.89673644277018
-78.86402732413093,43.896739510420424
-78.8640274912131,43.896739834318936
-78.86402824966578,43.896741181705025
-78.86402883029083,43.89674246165434
-78.86403020181359,43.89674553485086
-78.8640309049874,43.896747170138774
-78.86403093597616,43.896747240702084
-78.86403160173012,43.89674872547712
-78.86403293936058,43.89675195277599
-78.86403302523497,43.8967521480772
-78.86403369932984,43.89675359647023
-78.86403429839338,43.896755126736345
-78.86403559440978,43.896758462439635
-78.86403560889646,43.896758499292666
-78.86403628871308,43.896760208782794
-78.86403690854765,43.896761784886195
-78.8640381728875,43.89676500052933
-78.86403872029173,43.896766507060654
-78.8640392674015,43.89676810130926
-78.86403932597935,43.89676826290051
-78.8640404761599,43.89677127322918
-78.86404104486901,43.89677280348405
-78.86404104922937,43.896772815172014
-78.8640415938514,43.89677426949236
-78.86404246553121,43.89677721652538
-78.86404294739997,43.8967788582024
-78.86404295860817,43.89677889584
-78.86404340125345,43.89678036119838
-78.86404405992012,43.89678360626063
-78.86404424588042,43.89678427812295
-78.86404471997076,43.89678561924338
-78.8640450566145,43.896786978602265
-78.86404523469328,43.89678754909636
-78.86404586327714,43.89678920717191
-78.86404631303385,43.89679041995519
-78.86404659348668,43.896791694501374
-78.86404662998775,43.896791848699976
-78.86404742028921,43.896794966090276
-78.8640477285335,43.896796387788456
-78.8640478487723,43.89679683931762
-78.86404807899346,43.89679756552404
-78.86404805201515,43.89679946364086
-78.86404791567091,43.89680001282279
-78.86404771605304,43.896800510429316
-78.86404652796679,43.8968020784567
-78.86404564178734,43.89680282714408
-78.86404466278317,43.89680359851329
-78.86404212135253,43.89680476048471
-78.86404073329388,43.89680513257775
-78.86403895300336,43.89680546159346
-78.8640389469483,43.89680546271635
-78.8640348269483,43.89680622938302
-78.86403474480771,43.896806245380404
-78.86403266386728,43.896806668761045
-78.86403069972565,43.896807034486514
-78.86403052909799,43.896807069342586
-78.86402643943511,43.896807979255485
-78.86402453161799,43.8968083666791
-78.8640243622948,43.89680840413254
-78.86402214896147,43.89680893413254
-78.86402212765752,43.896808939283325
-78.86401799016535,43.8968099492354
-78.8640158494149,43.896810446165944
-78.86401582428033,43.896810452068834
-78.86401373165675,43.896810949229405
-78.86400988107607,43.896811774119556
-78.86400797451842,43.896812175674775
-78.86400788442278,43.89681219552031
-78.86400598658143,43.8968126319577
-78.86400227267988,43.89681346119751
-78.86400026447681,43.89681380505714
-78.86400007699228,43.89681384085588
-78.86399816365896,43.8968142441892
-78.86399815831402,43.89681424531897
-78.86399419498068,43.896815085318984
-78.86399418520742,43.89681508740057
-78.86399230854076,43.89681548906723
-78.86399219562311,43.89681551460583
-78.86399018895644,43.89681599293916
-78.86399017244452,43.89681599690479
-78.86398643911119,43.89681690023813
-78.8639863478202,43.896816923239165
-78.86398452928886,43.896817399675
-78.86398264944046,43.89681784417913
-78.86398260142785,43.896817855782786
-78.86397883417511,43.89681878596865
-78.86397697479444,43.89681923472778
-78.86397487308695,43.896819736308984
-78.86397095344348,43.89682063418649
-78.86396892364502,43.89682104694456
-78.86396876796402,43.89682108119515
-78.8639667196307,43.89682156619515
-78.86396656123772,43.89682160644377
-78.86396260290438,43.89682268144377
-78.86396255413948,43.89682269495262
-78.86396070511744,43.896823217257015
-78.86395875820166,43.89682371286492
-78.86395858713207,43.89682375965825
-78.86395423609086,43.89682503317391
-78.86395236017785,43.89682553952575
-78.8639502717069,43.89682608642756
-78.86395020494072,43.89682610440564
-78.86394608494072,43.89682724440564
-78.86394595972459,43.896827280817206
-78.86394392528402,43.896827901296625
-78.86394195584455,43.8968284984493
-78.86394181018534,43.89682854505861
-78.86393795185201,43.896829845058605
-78.86393776607144,43.89682991176586
-78.86393586217467,43.89683063812649
-78.86393406244375,43.8968312555099
-78.86393225287982,43.896831726145464
-78.86393016607275,43.89683224004839
-78.86393004039013,43.896832272736184
-78.86392810600987,43.89683280274685
-78.86392399929231,43.896833751702985
-78.86392391496643,43.89683377196045
-78.86392190702674,43.896834272782485
-78.86391997278847,43.89683462965871
-78.86391996397094,43.896834631293764
-78.86391576063761,43.8968354146271
-78.86391568753841,43.896835428813894
-78.86391348253841,43.89683587381389
-78.86391330054335,43.89683591408752
-78.86391125625538,43.89683640661095
-78.86390713979698,43.896837196179774
-78.8639068904913,43.89683725062906
-78.86390480448533,43.896837762321745
-78.86390291291247,43.896838192872224
